"item_id","name","classname","name_id","item_type","use_type","material","weight","invgfx","grdgfx","itemdesc_id","stackable","max_charge_count","dmg_small","dmg_large","min_lvl","max_lvl","bless","trade","cant_delete","delay_id","delay_time","delay_effect","food_volume","save_at_once"
"40178","魔法書 (木乃伊的詛咒)","skill.Skill_SpellbookLv5","$537","spellbook","book","paper","7000","255","777","0","0","0","0","0","0","0","1","0","0","3","3000","0","0","1"
"40179","魔法書 (極道落雷)","skill.Skill_SpellbookLv5","$538","spellbook","book","paper","7000","250","776","0","0","0","0","0","0","0","1","0","0","3","3000","0","0","1"
"40180","魔法書 (高級治癒術)","skill.Skill_SpellbookLv5","$539","spellbook","book","paper","7000","250","776","0","0","0","0","0","0","0","1","0","0","3","3000","0","0","1"
"40181","魔法書 (迷魅術)","skill.Skill_SpellbookLv5","$540","spellbook","book","paper","7000","250","776","0","0","0","0","0","0","0","1","0","0","3","3000","0","0","1"
"40182","魔法書 (聖潔之光)","skill.Skill_SpellbookLv5","$541","spellbook","book","paper","7000","250","776","0","0","0","0","0","0","0","1","0","0","3","3000","0","0","1"
"40183","魔法書 (冰錐)","skill.Skill_SpellbookLv5","$1587","spellbook","book","paper","7000","250","776","0","0","0","0","0","0","0","1","0","0","3","3000","0","0","1"
"40184","魔法書 (魔力奪取)","skill.Skill_SpellbookLv5","$1862","spellbook","book","paper","7000","250","776","0","0","0","0","0","0","0","1","0","0","3","3000","0","0","1"
"40185","魔法書 (黑闇之影)","skill.Skill_SpellbookLv5","$1863","spellbook","book","paper","7000","255","777","0","0","0","0","0","0","0","1","0","0","3","3000","0","0","1"
"40186","魔法書 (造屍術)","skill.Skill_SpellbookLv6","$542","spellbook","book","paper","7000","255","777","0","0","0","0","0","0","0","1","0","0","3","3000","0","0","1"
"40187","魔法書 (體魄強健術)","skill.Skill_SpellbookLv6","$543","spellbook","book","paper","7000","250","776","0","0","0","0","0","0","0","1","0","0","3","3000","0","0","1"
"40188","魔法書 (加速術)","skill.Skill_SpellbookLv6","$544","spellbook","book","paper","7000","250","776","0","0","0","0","0","0","0","1","0","0","3","3000","0","0","1"
"40189","魔法書 (魔法相消術)","skill.Skill_SpellbookLv6","$545","spellbook","book","paper","7000","250","776","0","0","0","0","0","0","0","1","0","0","3","3000","0","0","1"
"40190","魔法書 (地裂術)","skill.Skill_SpellbookLv6","$546","spellbook","book","paper","7000","250","776","0","0","0","0","0","0","0","1","0","0","3","3000","0","0","1"
"40191","魔法書 (烈炎術)","skill.Skill_SpellbookLv6","$1588","spellbook","book","paper","7000","250","776","0","0","0","0","0","0","0","1","0","0","3","3000","0","0","1"
"40192","魔法書 (弱化術)","skill.Skill_SpellbookLv6","$1864","spellbook","book","paper","7000","255","777","0","0","0","0","0","0","0","1","0","0","3","3000","0","0","1"
"40193","魔法書 (祝福魔法武器)","skill.Skill_SpellbookLv6","$1865","spellbook","book","paper","7000","250","776","0","0","0","0","0","0","0","1","0","0","3","3000","0","0","1"
"40194","魔法書 (體力回復術)","skill.Skill_SpellbookLv7","$547","spellbook","book","paper","7000","251","776","0","0","0","0","0","0","0","1","0","0","3","3000","0","0","1"
"40195","魔法書 (冰矛圍籬)","skill.Skill_SpellbookLv7","$548","spellbook","book","paper","7000","251","776","0","0","0","0","0","0","0","1","0","0","3","3000","0","0","1"
"40196","魔法書 (召喚術)","skill.Skill_SpellbookLv7","$549","spellbook","book","paper","7000","256","777","0","0","0","0","0","0","0","1","0","0","3","3000","0","0","1"
"40197","魔法書 (神聖疾走)","skill.Skill_SpellbookLv7","$550","spellbook","book","paper","7000","251","776","0","0","0","0","0","0","0","1","0","0","3","3000","0","0","1"
"40198","魔法書 (龍捲風)","skill.Skill_SpellbookLv7","$551","spellbook","book","paper","7000","251","776","0","0","0","0","0","0","0","1","0","0","3","3000","0","0","1"
"40199","魔法書 (強力加速術)","skill.Skill_SpellbookLv7","$1651","spellbook","book","paper","7000","251","776","0","0","0","0","0","0","0","1","0","0","3","3000","0","0","1"
"40200","魔法書 (狂暴術)","skill.Skill_SpellbookLv7","$1866","spellbook","book","paper","7000","251","776","0","0","0","0","0","0","0","1","0","0","3","3000","0","0","1"
"40201","魔法書 (疾病術)","skill.Skill_SpellbookLv7","$1867","spellbook","book","paper","7000","256","777","0","0","0","0","0","0","0","1","0","0","3","3000","0","0","1"
"40202","魔法書 (全部治癒術)","skill.Skill_SpellbookLv8","$552","spellbook","book","paper","7000","251","776","0","0","0","0","0","0","0","1","0","0","3","3000","0","0","1"
"40203","魔法書 (火牢)","skill.Skill_SpellbookLv8","$553","spellbook","book","paper","7000","251","776","0","0","0","0","0","0","0","1","0","0","3","3000","0","0","1"
"40204","魔法書 (冰雪暴)","skill.Skill_SpellbookLv8","$554","spellbook","book","paper","7000","256","777","0","0","0","0","0","0","0","1","0","0","3","3000","0","0","1"
"40205","魔法書 (隱身術)","skill.Skill_SpellbookLv8","$555","spellbook","book","paper","7000","251","776","0","0","0","0","0","0","0","1","0","0","3","3000","0","0","1"
"40206","魔法書 (返生術)","skill.Skill_SpellbookLv8","$556","spellbook","book","paper","7000","251","776","0","0","0","0","0","0","0","1","0","0","3","3000","0","0","1"
"40207","魔法書 (震裂術)","skill.Skill_SpellbookLv8","$1589","spellbook","book","paper","7000","251","776","0","0","0","0","0","0","0","1","0","0","3","3000","0","0","1"
"40208","魔法書 (治癒能量風暴)","skill.Skill_SpellbookLv8","$1868","spellbook","book","paper","7000","251","776","0","0","0","0","0","0","0","1","0","0","3","3000","0","0","1"
"40209","魔法書 (魔法封印)","skill.Skill_SpellbookLv8","$1869","spellbook","book","paper","7000","251","776","0","0","0","0","0","0","0","1","0","0","3","3000","0","0","1"
"40210","魔法書 (雷霆風暴)","skill.Skill_SpellbookLv9","$557","spellbook","book","paper","7000","252","776","0","0","0","0","0","0","0","1","0","0","3","3000","0","0","1"
"40211","魔法書 (沉睡之霧)","skill.Skill_SpellbookLv9","$558","spellbook","book","paper","7000","257","777","0","0","0","0","0","0","0","1","0","0","3","3000","0","0","1"
"40212","魔法書 (變形術)","skill.Skill_SpellbookLv9","$559","spellbook","book","paper","7000","252","776","0","0","0","0","0","0","0","1","0","0","3","3000","0","0","1"
"40213","魔法書 (聖結界)","skill.Skill_SpellbookLv9","$560","spellbook","book","paper","7000","252","776","0","0","0","0","0","0","0","1","0","0","3","3000","0","0","1"
"40214","魔法書 (集體傳送術)","skill.Skill_SpellbookLv9","$561","spellbook","book","paper","7000","252","776","0","0","0","0","0","0","0","1","0","0","3","3000","0","0","1"
"40215","魔法書 (火風暴)","skill.Skill_SpellbookLv9","$1590","spellbook","book","paper","7000","252","776","0","0","0","0","0","0","0","1","0","0","3","3000","0","0","1"
"40216","魔法書 (藥水霜化術)","skill.Skill_SpellbookLv9","$1870","spellbook","book","paper","7000","257","777","0","0","0","0","0","0","0","1","0","0","3","3000","0","0","1"
"40217","魔法書 (強力無所遁形術)","skill.Skill_SpellbookLv9","$1871","spellbook","book","paper","7000","252","776","0","0","0","0","0","0","0","1","0","0","3","3000","0","0","1"
"40218","魔法書 (創造魔法武器)","skill.Skill_SpellbookLv10","$562","spellbook","book","paper","7000","252","776","0","0","0","0","0","0","0","1","0","0","3","3000","0","0","1"
"40219","魔法書 (流星雨)","skill.Skill_SpellbookLv10","$563","spellbook","book","paper","7000","252","776","0","0","0","0","0","0","0","1","0","0","3","3000","0","0","1"
"40220","魔法書 (終極返生術)","skill.Skill_SpellbookLv10","$564","spellbook","book","paper","7000","252","776","0","0","0","0","0","0","0","1","0","0","3","3000","0","0","1"
"40221","魔法書 (集體緩速術)","skill.Skill_SpellbookLv10","$565","spellbook","book","paper","7000","257","777","0","0","0","0","0","0","0","1","0","0","3","3000","0","0","1"
"40222","魔法書 (究極光裂術)","skill.Skill_SpellbookLv10","$566","spellbook","book","paper","7000","252","776","0","0","0","0","0","0","0","1","0","0","3","3000","0","0","1"
"40223","魔法書 (絕對屏障)","skill.Skill_SpellbookLv10","$1872","spellbook","book","paper","7000","252","776","0","0","0","0","0","0","0","1","0","0","3","3000","0","0","1"
"40224","魔法書 (靈魂昇華)","skill.Skill_SpellbookLv10","$1873","spellbook","book","paper","7000","252","776","0","0","0","0","0","0","0","1","0","0","3","3000","0","0","1"
"40225","魔法書 (冰雪颶風)","skill.Skill_SpellbookLv10","$1874","spellbook","book","paper","7000","257","777","0","0","0","0","0","0","0","1","0","0","3","3000","0","0","1"
"40226","魔法書 (精準目標)","skill.Skill_SpellbookCrown","$1959","spellbook","book","paper","7000","252","776","0","0","0","0","0","0","0","1","0","0","3","3000","0","0","1"
"40227","魔法書 (激勵士氣)","skill.Skill_SpellbookCrown","$1960","spellbook","book","paper","7000","252","776","0","0","0","0","0","0","0","1","0","0","3","3000","0","0","1"
"40228","魔法書 (呼喚盟友)","skill.Skill_SpellbookCrown","$2089","spellbook","book","paper","7000","252","776","0","0","0","0","0","0","0","1","0","0","3","3000","0","0","1"
"40229","魔法書 (鋼鐵士氣)","skill.Skill_SpellbookCrown","$3175","spellbook","book","paper","7000","252","776","0","0","0","0","0","0","0","1","0","0","3","3000","0","0","1"
"40230","魔法書 (衝擊士氣)","skill.Skill_SpellbookCrown","$3176","spellbook","book","paper","7000","252","776","0","0","0","0","0","0","0","1","0","0","3","3000","0","0","1"
"40231","魔法書 (援護盟友)","skill.Skill_SpellbookCrown","$3260","spellbook","book","paper","7000","252","776","0","0","0","0","0","0","0","1","0","0","3","3000","0","0","1"
"40232","精靈水晶(魔法防禦)","skill.Skill_SpiritCrystal","$1829","spellbook","book","gemstone","7000","673","1561","0","0","0","0","0","0","0","1","0","0","3","3000","0","0","1"
"40233","精靈水晶(心靈轉換)","skill.Skill_SpiritCrystal","$1830","spellbook","book","gemstone","7000","673","1561","0","0","0","0","0","0","0","1","0","0","3","3000","0","0","1"
"40234","精靈水晶(世界樹的呼喚)","skill.Skill_SpiritCrystal","$1831","spellbook","book","gemstone","7000","673","1561","0","0","0","0","0","0","0","1","0","0","3","3000","0","0","1"
"40235","精靈水晶(淨化精神)","skill.Skill_SpiritCrystal","$1832","spellbook","book","gemstone","7000","674","1561","0","0","0","0","0","0","0","1","0","0","3","3000","0","0","1"
"40236","精靈水晶(屬性防禦)","skill.Skill_SpiritCrystal","$1833","spellbook","book","gemstone","7000","674","1561","0","0","0","0","0","0","0","1","0","0","3","3000","0","0","1"
"40237","精靈水晶(釋放元素)","skill.Skill_SpiritCrystal","$1834","spellbook","book","gemstone","7000","677","1561","0","0","0","0","0","0","0","1","0","0","3","3000","0","0","1"
"40238","精靈水晶(魂體轉換)","skill.Skill_SpiritCrystal","$1835","spellbook","book","gemstone","7000","677","1561","0","0","0","0","0","0","0","1","0","0","3","3000","0","0","1"
"40239","精靈水晶(單屬性防禦)","skill.Skill_SpiritCrystal","$1836","spellbook","book","gemstone","7000","677","1561","0","0","0","0","0","0","0","1","0","0","3","3000","0","0","1"
"40240","精靈水晶(三重矢)","skill.Skill_SpiritCrystal","$3261","spellbook","book","gemstone","7000","677","1561","0","0","0","0","0","0","0","1","0","0","3","3000","0","0","1"
"40241","精靈水晶(弱化屬性)","skill.Skill_SpiritCrystal","$3262","spellbook","book","gemstone","7000","682","1561","0","0","0","0","0","0","0","1","0","0","3","3000","0","0","1"
"40242","精靈水晶(魔法消除)","skill.Skill_SpiritCrystal","$1842","spellbook","book","gemstone","7000","682","1561","0","0","0","0","0","0","0","1","0","0","3","3000","0","0","1"
"40243","精靈水晶(召喚屬性精靈)","skill.Skill_SpiritCrystal","$1843","spellbook","book","gemstone","7000","682","1561","0","0","0","0","0","0","0","1","0","0","3","3000","0","0","1"
"40244","精靈水晶(封印禁地)","skill.Skill_SpiritCrystal","$1849","spellbook","book","gemstone","7000","687","1561","0","0","0","0","0","0","0","1","0","0","3","3000","0","0","1"
"40245","精靈水晶(召喚強力屬性精靈)","skill.Skill_SpiritCrystal","$1850","spellbook","book","gemstone","7000","687","1561","0","0","0","0","0","0","0","1","0","0","3","3000","0","0","1"
"40246","精靈水晶(鏡反射)","skill.Skill_SpiritCrystal","$3263","spellbook","book","gemstone","7000","687","1561","0","0","0","0","0","0","0","1","0","0","3","3000","0","0","1"
"40247","精靈水晶(大地防護)","skill.Skill_SpiritCrystal_Earth","$1840","spellbook","book","gemstone","7000","676","1561","0","0","0","0","0","0","0","1","0","0","3","3000","0","0","1"
"40248","精靈水晶(地面障礙)","skill.Skill_SpiritCrystal_Earth","$1841","spellbook","book","gemstone","7000","676","1561","0","0","0","0","0","0","0","1","0","0","3","3000","0","0","1"
"40249","精靈水晶(大地屏障)","skill.Skill_SpiritCrystal_Earth","$1846","spellbook","book","gemstone","7000","676","1561","0","0","0","0","0","0","0","1","0","0","3","3000","0","0","1"
"40250","精靈水晶(大地的祝福)","skill.Skill_SpiritCrystal_Earth","$1848","spellbook","book","gemstone","7000","681","1561","0","0","0","0","0","0","0","1","0","0","3","3000","0","0","1"
"40251","精靈水晶(鋼鐵防護)","skill.Skill_SpiritCrystal_Earth","$1856","spellbook","book","gemstone","7000","686","1561","0","0","0","0","0","0","0","1","0","0","3","3000","0","0","1"
"40252","精靈水晶(體能激發)","skill.Skill_SpiritCrystal_Earth","$3265","spellbook","book","gemstone","7000","686","1561","0","0","0","0","0","0","0","1","0","0","3","3000","0","0","1"
"40253","精靈水晶(水之元氣)","skill.Skill_SpiritCrystal_Water","$3266","spellbook","book","gemstone","7000","678","2958","0","0","0","0","0","0","0","1","0","0","3","3000","0","0","1"
"40254","精靈水晶(生命之泉)","skill.Skill_SpiritCrystal_Water","$1847","spellbook","book","gemstone","7000","683","2958","0","0","0","0","0","0","0","1","0","0","3","3000","0","0","1"
"40255","精靈水晶(生命的祝福)","skill.Skill_SpiritCrystal_Water","$1852","spellbook","book","gemstone","7000","688","2958","0","0","0","0","0","0","0","1","0","0","3","3000","0","0","1"
"40256","精靈水晶(火焰武器)","skill.Skill_SpiritCrystal_Fire","$1837","spellbook","book","gemstone","7000","675","1561","0","0","0","0","0","0","0","1","0","0","3","3000","0","0","1"
"40257","精靈水晶(烈炎氣息)","skill.Skill_SpiritCrystal_Fire","$1844","spellbook","book","gemstone","7000","680","1561","0","0","0","0","0","0","0","1","0","0","3","3000","0","0","1"
"40258","精靈水晶(烈炎武器)","skill.Skill_SpiritCrystal_Fire","$1851","spellbook","book","gemstone","7000","685","1561","0","0","0","0","0","0","0","1","0","0","3","3000","0","0","1"
"40259","精靈水晶(屬性之火)","skill.Skill_SpiritCrystal_Fire","$3267","spellbook","book","gemstone","7000","685","1561","0","0","0","0","0","0","0","1","0","0","3","3000","0","0","1"
"40260","精靈水晶(風之神射)","skill.Skill_SpiritCrystal_Wind","$1838","spellbook","book","gemstone","7000","679","1561","0","0","0","0","0","0","0","1","0","0","3","3000","0","0","1"
"40261","精靈水晶(風之疾走)","skill.Skill_SpiritCrystal_Wind","$1839","spellbook","book","gemstone","7000","679","1561","0","0","0","0","0","0","0","1","0","0","3","3000","0","0","1"
"40262","精靈水晶(暴風之眼)","skill.Skill_SpiritCrystal_Wind","$1845","spellbook","book","gemstone","7000","684","1561","0","0","0","0","0","0","0","1","0","0","3","3000","0","0","1"
"40263","精靈水晶(暴風神射)","skill.Skill_SpiritCrystal_Wind","$1854","spellbook","book","gemstone","7000","689","1561","0","0","0","0","0","0","0","1","0","0","3","3000","0","0","1"
"40264","精靈水晶(風之枷鎖)","skill.Skill_SpiritCrystal_Wind","$1855","spellbook","book","gemstone","7000","689","1561","0","0","0","0","0","0","0","1","0","0","3","3000","0","0","1"
