"item_id","name","classname","name_id","type","material","weight","invgfx","grdgfx","itemdesc_id","ac","safenchant","use_royal","use_knight","use_mage","use_elf","use_darkelf","use_dragonknight","use_illusionist","add_str","add_con","add_dex","add_int","add_wis","add_cha","add_hp","add_mp","add_hpr","add_mpr","add_sp","min_lvl","max_lvl","m_def","haste_item","damage_reduction","weight_reduction","hit_modifier","dmg_modifier","bow_hit_modifier","bow_dmg_modifier","bless","trade","cant_delete","max_use_time","defense_water","defense_wind","defense_fire","defense_earth","regist_stun","regist_stone","regist_sleep","regist_freeze","regist_sustain","regist_blind","greater","note","note2"
"20102","拉斯塔巴德皮盔甲","0","$2916","armor","leather","70000","1337","3437","1086","-3","4","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"20103","拉斯塔巴德長袍","0","$2912","armor","cloth","30000","1330","3429","1088","-4","4","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"20104","拉斯塔巴德銀釘皮盔甲","0","$2911","armor","iron","150000","1327","3426","1087","-4","4","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"20105","拉斯塔巴德鏈甲","0","$2910","armor","iron","200000","1329","3427","1085","-6","4","0","1","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"20106","蕾雅長袍","0","$3081","armor","cloth","30000","1519","3794","1169","-2","4","0","0","1","0","0","0","1","0","0","0","0","0","0","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"20107","巫妖斗篷","0","$2212","armor","cloth","30000","978","2939","0","-3","4","0","0","1","0","0","0","1","0","0","0","0","0","0","0","50","0","15","0","45","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"20108","古代風龍鱗盔甲","0","$2097","armor","dragonscale","250000","542","9","719","-11","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","50","0","0","0","0","0","0","0","0","-1",,
"20109","法令軍王長袍","0","$3855","armor","cloth","20000","1909","4970","0","-8","6","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"20110","抗魔法鏈甲","0","$516","armor","iron","300000","1201","3172","167","-5","4","1","1","0","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"20111","法師長袍","0","$1207","armor","cloth","60000","527","1504","0","-3","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"20112","曼波外套","0","$3251","armor","leather","10000","1630","4113","1286","-3","4","1","1","1","1","1","1","1","-1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","10","0","-10","0","0","0","0","40","0","0","-1",,
"20113","武官護鎧","0","$3841","armor","steel","250000","1895","4956","0","-4","6","1","1","0","1","1","1","1","0","0","0","0","0","0","50","0","10","0","0","40","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"20114","綿質長袍","0","$580","armor","cloth","10000","287","3773","0","-2","4","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"20115","籐甲","0","$155","armor","iron","400000","102","3771","0","-6","4","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"20116","巴蘭卡盔甲","0","$3074","armor","leather","450000","1533","3848","1162","-8","4","0","1","0","0","0","0","0","1","0","1","0","0","-2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"20117","巴風特盔甲","Venom_Resist","$2765","armor","gemstone","30000","1256","3253","999","-8","4","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"20118","反王盔甲","0","$2189","armor","iron","180000","960","9","0","-8","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"20119","古代火龍鱗盔甲","0","$2096","armor","dragonscale","250000","541","9","718","-11","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","50","0","0","0","0","0","0","0","-1",,
"20120","皮盔甲","0","$1032","armor","leather","50000","460","9","0","-3","4","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"20121","黑法師長袍","0","$3088","armor","cloth","30000","1486","3708","1176","-4","4","0","0","1","0","0","0","1","0","0","0","0","0","0","0","10","0","5","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"20122","鱗甲","0","$162","armor","iron","250000","89","3840","0","-4","4","1","1","0","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"20123","喚獸師長袍","0","$3084","armor","cloth","30000","1522","3797","1172","-4","4","0","0","1","0","0","0","1","0","0","0","0","0","0","10","0","0","5","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"20124","骷髏盔甲","0","$1035","armor","bone","150000","448","9","0","-5","0","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"20125","鏈甲","0","$159","armor","iron","300000","26","3773","0","-5","4","1","1","0","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"20126","象牙塔皮盔甲","0","$3290","armor","leather","150000","299","9","1331","-6","-1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","-1","可使用象牙塔對盔甲施法的卷軸強化至+4",
"20127","水龍鱗盔甲","0","$141","armor","dragonscale","300000","1197","3168","403","-9","4","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","20","0","0","0","0","0","0","0","0","0","-1",,
"20128","水晶盔甲","0","$153","armor","gemstone","350000","22","3769","0","-8","4","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"20129","神官法袍","0","$3848","armor","cloth","60000","1902","4963","0","-6","6","1","0","1","1","0","0","1","0","0","0","0","0","0","10","0","0","5","0","40","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"20130","古代地龍鱗盔甲","0","$2095","armor","dragonscale","250000","540","9","717","-11","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","50","0","0","0","0","0","0","-1",,
"20131","火焰之影盔甲","0","$3748","armor","bone","1000","1976","5035","1716","0","0","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","52","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"20132","黑暗披肩","0","$2452 $2466","armor","cloth","20000","1077","2933","870","-5","6","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"20133","黑暗執行盔甲","0","$2571 $152","armor","blackmithril","170000","2282","9","1748","-15","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","2","0","0","45","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"20134","冰之女王魅力禮服","0","$2753","armor","gemstone","30000","1237","3259","987","-5","4","1","0","0","0","0","0","0","0","0","0","0","0","0","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"20135","歐西斯環甲","0","$165","armor","iron","250000","442","3834","0","-2","4","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"20136","歐西斯鏈甲","0","$160","armor","iron","300000","443","3774","0","-4","4","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"20137","精靈鏈甲","0","$595","armor","mithril","150000","281","9","0","-5","6","1","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"20138","精靈金屬盔甲","0","$788","armor","oriharukon","250000","275","9","0","-6","6","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"20139","精靈護胸金屬板","0","$782","armor","mithril","100000","302","9","0","-4","6","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"20140","被遺忘的皮盔甲","0","$1934","armor","leather","200000","442","9","655","-1","0","0","0","0","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","45","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"20141","被遺忘的長袍","0","$1935","armor","cloth","50000","51","9","656","-1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","45","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"20142","被遺忘的鱗甲","0","$1936","armor","dragonscale","250000","89","3840","657","-1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","45","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"20143","被遺忘的金屬盔甲","0","$1933","armor","iron","300000","443","3768","654","-1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","45","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"20144","死亡盔甲","0","$3742","armor","bone","100000","1955","3773","1711","-8","0","1","1","0","0","0","1","0","2","0","2","0","-2","-2","0","0","5","0","0","45","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"20145","硬皮背心","0","$1034","armor","leather","150000","285","9","0","-3","4","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"20146","地龍鱗盔甲","0","$142","armor","dragonscale","300000","1198","3169","404","-9","4","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","20","0","0","0","0","0","0","-1",,
"20147","銀釘皮甲","0","$163","armor","leather","150000","109","3842","0","-3","4","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"20148","銀釘皮背心","0","$1033","armor","leather","130000","284","5051","0","-2","4","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"20149","青銅盔甲","0","$154","armor","copper","450000","32","3770","0","-6","4","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"20150","克特盔甲","0","$2774","armor","iron","250000","1246","3316","1008","-7","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"20151","賽尼斯斗篷","0","$2202","armor","cloth","85000","972","3814","0","-5","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"20152","墮落長袍","0","$3343","armor","cloth","25000","1663","4267","1379","-13","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","100","0","5","0","45","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"20153","古代水龍鱗盔甲","0","$2094","armor","dragonscale","250000","539","9","716","-11","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","50","0","0","0","0","0","0","0","0","0","-1",,
"20154","金屬盔甲","0","$152","armor","iron","450000","73","3768","0","-7","4","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"20155","藍海賊皮盔甲","0","$3499","armor","leather","150000","1768","4346","1490","-5","4","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"20156","風龍鱗盔甲","0","$138","armor","dragonscale","300000","1200","3171","406","-9","4","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","20","0","0","0","0","0","0","0","0","-1",,
"20157","金屬蜈蚣皮盔甲","0","$3108","armor","leather","250000","1509","3731","1196","-8","4","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"20158","混沌法袍","0","$3738","armor","bone","15000","1980","5038","1707","-6","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","45","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"20159","火龍鱗盔甲","0","$137","armor","dragonscale","300000","1199","3170","405","-9","4","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","20","0","0","0","0","0","0","0","-1",,
"20160","黑長者長袍","0","$2744","armor","cloth","30000","1229","3263","978","-5","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","50","0","5","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"20161","幻象盔甲","0","$1998","armor","iron","300000","930","9","0","-7","4","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"20162","皮手套","0","$198","glove","leather","5000","710","182","0","0","4","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"20163","鋼鐵手套","0","$1208","glove","iron","40000","506","182","0","-1","4","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"20164","影子手套","0","$2412","glove","leather","10000","1040","2868","818","-1","6","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"20165","惡魔手套","0","$1805","glove","iron","15000","709","182","0","-2","4","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"20166","死亡騎士手套","0","$1809","glove","iron","15000","708","182","0","-2","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
